Time,Protocol,Node,Energy,Active,Packets_Sent,Packets_Received,Alarms_Sent
65,SFA,Node A,98.37787026114829,True,8,4,30
65,SFA,Node B,99.09896048717502,True,7,3,30
65,SFA,Node C,97.99910339905692,True,8,4,30
65,SFA,Node D,98.32754281695361,True,7,4,30
65,SFA,Node E,99.19820589920396,True,6,2,30
65,SFA,Node F,97.74109479416697,True,7,4,30
65,SFA,Node G,98.95367896083812,True,7,4,30
65,SFA,Node H,99.01722337968187,True,7,5,30
65,SFA,Node I,97.59911132747506,True,9,5,30
65,SFA,Node J,97.40513056166833,True,9,7,30
65,SFA,Node K,98.50917077050997,True,9,4,30
65,SFA,Node L,97.46010922522062,True,8,5,30
65,SFA,Node M,99.20536476941297,True,5,3,30
65,SFA,Node N,98.47080680678756,True,7,2,30
65,SFA,Node O,98.62703579912314,True,6,3,30
65,SFA,Node P,97.81412268276168,True,7,2,30
65,SFA,Node Q,97.07874125416153,True,14,3,30
65,SFA,Node R,96.41177292633189,True,13,5,30
65,SFA,Node S,98.69354020357923,True,8,3,30
65,SFA,Node T,99.13662026028959,True,8,3,30
65,SFA,BS,94.724010270177,True,37,0,30
65,SFA,Malicious Node,98.80033467183911,True,7,2,30
70,DSR,Node A,98.74115638537049,True,4,2,34
70,DSR,Node B,98.62160155583923,True,4,7,34
70,DSR,Node C,97.58323808658979,True,7,9,34
70,DSR,Node D,95.96492384516574,True,13,14,34
70,DSR,Node E,97.28107537572342,True,8,5,34
70,DSR,Node F,97.64540753240968,True,6,7,34
70,DSR,Node G,96.70584437646876,True,11,9,34
70,DSR,Node H,96.40835513608414,True,11,10,34
70,DSR,Node I,98.36545545435415,True,5,5,34
70,DSR,Node J,97.53024011731918,True,7,8,34
70,DSR,Node K,98.48653086692693,True,5,4,34
70,DSR,Node L,95.1047927363955,True,13,10,34
70,DSR,Node M,96.11461886820062,True,13,8,34
70,DSR,Node N,98.81349198588244,True,3,6,34
70,DSR,Node O,96.9099904595289,True,8,8,34
70,DSR,Node P,96.77567456357302,True,7,14,34
70,DSR,Node Q,97.01751409329853,True,11,11,34
70,DSR,Node R,95.13597820635314,True,22,12,34
70,DSR,Node S,98.09772184710921,True,5,7,34
70,DSR,Node T,96.2394256160428,True,11,9,34
70,DSR,BS,100.0,True,0,0,34
70,DSR,Malicious Node,100.0,True,0,0,34
70,SFA,Node A,98.1778702611483,True,8,6,34
70,SFA,Node B,98.92215878994323,True,8,4,34
70,SFA,Node C,97.89910339905693,True,8,5,34
70,SFA,Node D,98.22754281695362,True,7,5,34
70,SFA,Node E,99.10434982220443,True,7,2,34
70,SFA,Node F,97.25020939762024,True,9,4,34
70,SFA,Node G,98.95367896083812,True,7,4,34
70,SFA,Node H,99.01722337968187,True,7,5,34
70,SFA,Node I,97.59911132747506,True,9,5,34
70,SFA,Node J,97.15886496006145,True,10,7,34
70,SFA,Node K,98.40917077050997,True,9,5,34
70,SFA,Node L,97.46010922522062,True,8,5,34
70,SFA,Node M,99.20536476941297,True,5,3,34
70,SFA,Node N,98.28082283365347,True,8,2,34
70,SFA,Node O,98.19776247158114,True,7,4,34
70,SFA,Node P,97.71412268276168,True,7,3,34
70,SFA,Node Q,97.07874125416153,True,14,3,34
70,SFA,Node R,96.3117729263319,True,13,6,34
70,SFA,Node S,98.5128787528059,True,9,4,34
70,SFA,Node T,98.89804901096218,True,9,4,34
70,SFA,BS,93.55677493874401,True,47,0,34
70,SFA,Malicious Node,98.60033467183912,True,7,4,34
75,DSR,Node A,98.6411563853705,True,4,3,38
75,DSR,Node B,97.84320311167843,True,8,8,38
75,DSR,Node C,97.4832380865898,True,7,10,38
75,DSR,Node D,95.86492384516575,True,13,15,38
75,DSR,Node E,97.28107537572342,True,8,5,38
75,DSR,Node F,96.75254410074501,True,9,8,38
75,DSR,Node G,96.70584437646876,True,11,9,38
75,DSR,Node H,96.20835513608415,True,11,12,38
75,DSR,Node I,98.26545545435415,True,5,6,38
75,DSR,Node J,97.43024011731919,True,7,9,38
75,DSR,Node K,98.48653086692693,True,5,4,38
75,DSR,Node L,95.1047927363955,True,13,10,38
75,DSR,Node M,96.11461886820062,True,13,8,38
75,DSR,Node N,98.81349198588244,True,3,6,38
75,DSR,Node O,96.9099904595289,True,8,8,38
75,DSR,Node P,95.20186259917998,True,13,14,38
75,DSR,Node Q,96.81751409329854,True,11,13,38
75,DSR,Node R,95.13597820635314,True,22,12,38
75,DSR,Node S,97.99772184710922,True,5,8,38
75,DSR,Node T,96.0394256160428,True,11,11,38
75,DSR,BS,100.0,True,0,0,38
75,DSR,Malicious Node,100.0,True,0,0,38
75,SFA,Node A,98.1778702611483,True,8,6,38
75,SFA,Node B,98.92215878994323,True,8,4,38
75,SFA,Node C,97.89910339905693,True,8,5,38
75,SFA,Node D,98.22754281695362,True,7,5,38
75,SFA,Node E,99.00434982220443,True,7,3,38
75,SFA,Node F,97.15020939762024,True,9,5,38
75,SFA,Node G,98.85367896083812,True,7,5,38
75,SFA,Node H,98.91722337968187,True,7,6,38
75,SFA,Node I,97.49911132747506,True,9,6,38
75,SFA,Node J,97.05886496006146,True,10,8,38
75,SFA,Node K,98.30917077050998,True,9,6,38
75,SFA,Node L,97.36010922522063,True,8,6,38
75,SFA,Node M,99.20536476941297,True,5,3,38
75,SFA,Node N,98.28082283365347,True,8,2,38
75,SFA,Node O,98.19776247158114,True,7,4,38
75,SFA,Node P,97.71412268276168,True,7,3,38
75,SFA,Node Q,97.07874125416153,True,14,3,38
75,SFA,Node R,96.3117729263319,True,13,6,38
75,SFA,Node S,98.5128787528059,True,9,4,38
75,SFA,Node T,98.89804901096218,True,9,4,38
75,SFA,BS,92.07739487553096,True,57,0,38
75,SFA,Malicious Node,98.60033467183912,True,7,4,38
80,DSR,Node A,98.5411563853705,True,4,4,41
80,DSR,Node B,97.74320311167844,True,8,9,41
80,DSR,Node C,97.2832380865898,True,7,12,41
80,DSR,Node D,95.6859077207699,True,14,15,41
80,DSR,Node E,97.18107537572342,True,8,6,41
80,DSR,Node F,96.35031039243933,True,10,8,41
80,DSR,Node G,96.60584437646877,True,11,10,41
80,DSR,Node H,96.10835513608416,True,11,13,41
80,DSR,Node I,98.16545545435416,True,5,7,41
80,DSR,Node J,97.33024011731919,True,7,10,41
80,DSR,Node K,98.48653086692693,True,5,4,41
80,DSR,Node L,95.1047927363955,True,13,10,41
80,DSR,Node M,95.16555582348488,True,17,8,41
80,DSR,Node N,98.81349198588244,True,3,6,41
80,DSR,Node O,96.8099904595289,True,8,9,41
80,DSR,Node P,93.37753716275292,True,20,14,41
80,DSR,Node Q,96.81751409329854,True,11,13,41
80,DSR,Node R,95.13597820635314,True,22,12,41
80,DSR,Node S,97.89772184710922,True,5,9,41
80,DSR,Node T,95.93942561604281,True,11,12,41
80,DSR,BS,100.0,True,0,0,41
80,DSR,Malicious Node,100.0,True,0,0,41
80,SFA,Node A,98.04191751117092,True,9,6,41
80,SFA,Node B,98.82215878994323,True,8,5,41
80,SFA,Node C,97.89910339905693,True,8,5,41
80,SFA,Node D,98.22754281695362,True,7,5,41
80,SFA,Node E,99.00434982220443,True,7,3,41
80,SFA,Node F,97.05020939762025,True,9,6,41
80,SFA,Node G,98.80367896083813,True,8,5,41
80,SFA,Node H,98.64566445646783,True,9,6,41
80,SFA,Node I,97.49911132747506,True,9,6,41
80,SFA,Node J,97.05886496006146,True,10,8,41
80,SFA,Node K,98.30917077050998,True,9,6,41
80,SFA,Node L,97.36010922522063,True,8,6,41
80,SFA,Node M,98.96798616338043,True,6,4,41
80,SFA,Node N,98.18082283365348,True,8,3,41
80,SFA,Node O,98.09776247158115,True,7,5,41
80,SFA,Node P,97.61412268276169,True,7,4,41
80,SFA,Node Q,97.07874125416153,True,14,3,41
80,SFA,Node R,96.2117729263319,True,13,7,41
80,SFA,Node S,98.41287875280591,True,9,5,41
80,SFA,Node T,98.79804901096219,True,9,5,41
80,SFA,BS,90.75021514242377,True,67,0,41
80,SFA,Malicious Node,98.50033467183913,True,7,5,41
85,DSR,Node A,98.4411563853705,True,4,5,51
85,DSR,Node B,97.31399497200589,True,11,9,51
85,DSR,Node C,97.2832380865898,True,7,12,51
85,DSR,Node D,95.48590772076992,True,14,17,51
85,DSR,Node E,97.18107537572342,True,8,6,51
85,DSR,Node F,96.25031039243933,True,10,9,51
85,DSR,Node G,95.39613519075144,True,16,11,51
85,DSR,Node H,96.10835513608416,True,11,13,51
85,DSR,Node I,98.06545545435416,True,5,8,51
85,DSR,Node J,97.33024011731919,True,7,10,51
85,DSR,Node K,98.48653086692693,True,5,4,51
85,DSR,Node L,95.0047927363955,True,13,11,51
85,DSR,Node M,94.28946557750605,True,20,9,51
85,DSR,Node N,98.31043075795077,True,5,6,51
85,DSR,Node O,96.70999045952891,True,8,10,51
85,DSR,Node P,93.27753716275292,True,20,15,51
85,DSR,Node Q,96.71751409329855,True,11,14,51
85,DSR,Node R,95.03597820635315,True,22,13,51
85,DSR,Node S,97.79772184710923,True,5,10,51
85,DSR,Node T,95.93942561604281,True,11,12,51
85,DSR,BS,100.0,True,0,0,51
85,DSR,Malicious Node,100.0,True,0,0,51
85,SFA,Node A,97.94191751117093,True,9,7,51
85,SFA,Node B,98.82215878994323,True,8,5,51
85,SFA,Node C,97.79910339905693,True,8,6,51
85,SFA,Node D,98.12754281695362,True,7,6,51
85,SFA,Node E,98.90434982220444,True,7,4,51
85,SFA,Node F,96.95020939762026,True,9,7,51
85,SFA,Node G,98.70367896083813,True,8,6,51
85,SFA,Node H,98.54566445646783,True,9,7,51
85,SFA,Node I,97.39911132747507,True,9,7,51
85,SFA,Node J,96.95886496006146,True,10,9,51
85,SFA,Node K,98.20917077050999,True,9,7,51
85,SFA,Node L,97.26010922522063,True,8,7,51
85,SFA,Node M,98.96798616338043,True,6,4,51
85,SFA,Node N,98.18082283365348,True,8,3,51
85,SFA,Node O,98.09776247158115,True,7,5,51
85,SFA,Node P,97.61412268276169,True,7,4,51
85,SFA,Node Q,97.07874125416153,True,14,3,51
85,SFA,Node R,96.2117729263319,True,13,7,51
85,SFA,Node S,98.41287875280591,True,9,5,51
85,SFA,Node T,98.79804901096219,True,9,5,51
85,SFA,BS,89.31813045695262,True,77,0,51
85,SFA,Malicious Node,98.50033467183913,True,7,5,51
90,DSR,Node A,98.4411563853705,True,4,5,55
90,DSR,Node B,97.31399497200589,True,11,9,55
90,DSR,Node C,97.2832380865898,True,7,12,55
90,DSR,Node D,95.28590772076993,True,14,19,55
90,DSR,Node E,97.18107537572342,True,8,6,55
90,DSR,Node F,96.15031039243934,True,10,10,55
90,DSR,Node G,95.29613519075144,True,16,12,55
90,DSR,Node H,96.00835513608416,True,11,14,55
90,DSR,Node I,98.06545545435416,True,5,8,55
90,DSR,Node J,97.33024011731919,True,7,10,55
90,DSR,Node K,98.38653086692693,True,5,5,55
90,DSR,Node L,93.4524257965702,True,18,12,55
90,DSR,Node M,94.28946557750605,True,20,9,55
90,DSR,Node N,98.22698397176484,True,6,6,55
90,DSR,Node O,96.60999045952892,True,8,11,55
90,DSR,Node P,93.17753716275293,True,20,16,55
90,DSR,Node Q,96.61751409329855,True,11,15,55
90,DSR,Node R,95.03597820635315,True,22,13,55
90,DSR,Node S,97.69772184710924,True,5,11,55
90,DSR,Node T,94.34827017724756,True,17,12,55
90,DSR,BS,100.0,True,0,0,55
90,DSR,Malicious Node,100.0,True,0,0,55
90,SFA,Node A,97.94191751117093,True,9,7,55
90,SFA,Node B,98.82215878994323,True,8,5,55
90,SFA,Node C,97.79910339905693,True,8,6,55
90,SFA,Node D,98.12754281695362,True,7,6,55
90,SFA,Node E,98.90434982220444,True,7,4,55
90,SFA,Node F,96.95020939762026,True,9,7,55
90,SFA,Node G,98.70367896083813,True,8,6,55
90,SFA,Node H,98.54566445646783,True,9,7,55
90,SFA,Node I,97.39911132747507,True,9,7,55
90,SFA,Node J,96.95886496006146,True,10,9,55
90,SFA,Node K,98.20917077050999,True,9,7,55
90,SFA,Node L,97.26010922522063,True,8,7,55
90,SFA,Node M,98.86798616338044,True,6,5,55
90,SFA,Node N,98.08082283365349,True,8,4,55
90,SFA,Node O,97.99776247158115,True,7,6,55
90,SFA,Node P,97.26032220408797,True,8,5,55
90,SFA,Node Q,96.97874125416153,True,14,4,55
90,SFA,Node R,96.2117729263319,True,13,7,55
90,SFA,Node S,98.31287875280591,True,9,6,55
90,SFA,Node T,98.6980490109622,True,9,6,55
90,SFA,BS,88.02388472250331,True,87,0,55
90,SFA,Malicious Node,98.40033467183913,True,7,6,55
95,DSR,Node A,98.4411563853705,True,4,5,60
95,DSR,Node B,97.31399497200589,True,11,9,60
95,DSR,Node C,97.2832380865898,True,7,12,60
95,DSR,Node D,95.18590772076993,True,14,20,60
95,DSR,Node E,97.08107537572343,True,8,7,60
95,DSR,Node F,96.05031039243934,True,10,11,60
95,DSR,Node G,95.29613519075144,True,16,12,60
95,DSR,Node H,96.00835513608416,True,11,14,60
95,DSR,Node I,98.06545545435416,True,5,8,60
95,DSR,Node J,96.68706886096207,True,10,10,60
95,DSR,Node K,98.38653086692693,True,5,5,60
95,DSR,Node L,92.61125877292247,True,20,14,60
95,DSR,Node M,94.08946557750606,True,20,11,60
95,DSR,Node N,98.22698397176484,True,6,6,60
95,DSR,Node O,95.36498568929335,True,12,12,60
95,DSR,Node P,93.07753716275293,True,20,17,60
95,DSR,Node Q,96.51751409329856,True,11,16,60
95,DSR,Node R,94.87979617082344,True,23,14,60
95,DSR,Node S,96.74475005452462,True,9,12,60
95,DSR,Node T,94.14827017724757,True,17,14,60
95,DSR,BS,100.0,True,0,0,60
95,DSR,Malicious Node,100.0,True,0,0,60
95,SFA,Node A,97.84191751117093,True,9,8,60
95,SFA,Node B,98.72215878994324,True,8,6,60
95,SFA,Node C,97.69910339905694,True,8,7,60
95,SFA,Node D,98.02754281695363,True,7,7,60
95,SFA,Node E,98.80434982220444,True,7,5,60
95,SFA,Node F,96.85020939762026,True,9,8,60
95,SFA,Node G,98.60367896083814,True,8,7,60
95,SFA,Node H,98.44566445646784,True,9,8,60
95,SFA,Node I,97.29911132747507,True,9,8,60
95,SFA,Node J,96.85886496006147,True,10,10,60
95,SFA,Node K,98.10917077050999,True,9,8,60
95,SFA,Node L,97.26010922522063,True,8,7,60
95,SFA,Node M,98.86798616338044,True,6,5,60
95,SFA,Node N,98.08082283365349,True,8,4,60
95,SFA,Node O,97.99776247158115,True,7,6,60
95,SFA,Node P,97.26032220408797,True,8,5,60
95,SFA,Node Q,96.97874125416153,True,14,4,60
95,SFA,Node R,96.2117729263319,True,13,7,60
95,SFA,Node S,98.31287875280591,True,9,6,60
95,SFA,Node T,98.6980490109622,True,9,6,60
95,SFA,BS,86.61665172824603,True,97,0,60
95,SFA,Malicious Node,98.40033467183913,True,7,6,60
5,DSR,Node A,98.52041811256186,True,10,0,66
5,DSR,Node B,100.0,True,0,0,66
5,DSR,Node C,100.0,True,0,0,66
5,DSR,Node D,100.0,True,0,0,66
5,DSR,Node E,100.0,True,0,0,66
5,DSR,Node F,100.0,True,0,0,66
5,DSR,Node G,100.0,True,0,0,66
5,DSR,Node H,100.0,True,0,0,66
5,DSR,Node I,100.0,True,0,0,66
5,DSR,Node J,100.0,True,0,0,66
5,DSR,Node K,100.0,True,0,0,66
5,DSR,Node L,100.0,True,0,0,66
5,DSR,Node M,100.0,True,0,0,66
5,DSR,Node N,99.60000000000002,True,0,4,66
5,DSR,Node O,100.0,True,0,0,66
5,DSR,Node P,99.50000000000003,True,0,5,66
5,DSR,Node Q,100.0,True,0,0,66
5,DSR,Node R,100.0,True,0,0,66
5,DSR,Node S,100.0,True,0,0,66
5,DSR,Node T,100.0,True,0,0,66
5,DSR,BS,100.0,True,0,0,66
5,DSR,Malicious Node,100.0,True,0,0,66
5,SFA,Node A,100.0,True,0,0,66
5,SFA,Node B,100.0,True,0,0,66
5,SFA,Node C,100.0,True,0,0,66
5,SFA,Node D,100.0,True,0,0,66
5,SFA,Node E,100.0,True,0,0,66
5,SFA,Node F,100.0,True,0,0,66
5,SFA,Node G,100.0,True,0,0,66
5,SFA,Node H,100.0,True,0,0,66
5,SFA,Node I,100.0,True,0,0,66
5,SFA,Node J,99.82857975363946,True,1,0,66
5,SFA,Node K,100.0,True,0,0,66
5,SFA,Node L,100.0,True,0,0,66
5,SFA,Node M,100.0,True,0,0,66
5,SFA,Node N,100.0,True,0,0,66
5,SFA,Node O,100.0,True,0,0,66
5,SFA,Node P,100.0,True,0,0,66
5,SFA,Node Q,100.0,True,0,0,66
5,SFA,Node R,100.0,True,0,0,66
5,SFA,Node S,100.0,True,0,0,66
5,SFA,Node T,100.0,True,0,0,66
5,SFA,BS,100.0,True,0,0,66
5,SFA,Malicious Node,100.0,True,0,0,66
10,DSR,Node A,97.04083622512371,True,20,0,67
10,DSR,Node B,100.0,True,0,0,67
10,DSR,Node C,100.0,True,0,0,67
10,DSR,Node D,100.0,True,0,0,67
10,DSR,Node E,100.0,True,0,0,67
10,DSR,Node F,100.0,True,0,0,67
10,DSR,Node G,100.0,True,0,0,67
10,DSR,Node H,100.0,True,0,0,67
10,DSR,Node I,100.0,True,0,0,67
10,DSR,Node J,100.0,True,0,0,67
10,DSR,Node K,100.0,True,0,0,67
10,DSR,Node L,100.0,True,0,0,67
10,DSR,Node M,100.0,True,0,0,67
10,DSR,Node N,99.10000000000005,True,0,9,67
10,DSR,Node O,100.0,True,0,0,67
10,DSR,Node P,99.10000000000005,True,0,9,67
10,DSR,Node Q,100.0,True,0,0,67
10,DSR,Node R,100.0,True,0,0,67
10,DSR,Node S,100.0,True,0,0,67
10,DSR,Node T,100.0,True,0,0,67
10,DSR,BS,100.0,True,0,0,67
10,DSR,Malicious Node,100.0,True,0,0,67
10,SFA,Node A,99.89717016116028,True,1,0,67
10,SFA,Node B,99.92090323232271,True,1,0,67
10,SFA,Node C,99.86050335302733,True,1,0,67
10,SFA,Node D,99.78777071804582,True,1,0,67
10,SFA,Node E,99.82532060746175,True,1,1,67
10,SFA,Node F,100.0,True,0,0,67
10,SFA,Node G,99.70626368129967,True,1,0,67
10,SFA,Node H,99.83762314879078,True,1,0,67
10,SFA,Node I,99.90560339056559,True,1,0,67
10,SFA,Node J,99.65715950727892,True,2,0,67
10,SFA,Node K,99.95,True,1,0,67
10,SFA,Node L,99.85000000000001,True,1,1,67
10,SFA,Node M,99.81596001569044,True,1,0,67
10,SFA,Node N,99.89699053770221,True,1,0,67
10,SFA,Node O,99.77747972978136,True,1,0,67
10,SFA,Node P,99.76783528584023,True,1,0,67
10,SFA,Node Q,99.61764545908736,True,1,0,67
10,SFA,Node R,99.86006458739192,True,1,0,67
10,SFA,Node S,99.82532060746175,True,1,1,67
10,SFA,Node T,99.78147903257158,True,1,0,67
10,SFA,BS,100.0,True,0,0,67
10,SFA,Malicious Node,100.0,True,0,0,67
15,DSR,Node A,95.56125433768557,True,30,0,68
15,DSR,Node B,100.0,True,0,0,68
15,DSR,Node C,100.0,True,0,0,68
15,DSR,Node D,100.0,True,0,0,68
15,DSR,Node E,100.0,True,0,0,68
15,DSR,Node F,100.0,True,0,0,68
15,DSR,Node G,100.0,True,0,0,68
15,DSR,Node H,100.0,True,0,0,68
15,DSR,Node I,100.0,True,0,0,68
15,DSR,Node J,100.0,True,0,0,68
15,DSR,Node K,100.0,True,0,0,68
15,DSR,Node L,100.0,True,0,0,68
15,DSR,Node M,100.0,True,0,0,68
15,DSR,Node N,98.60000000000008,True,0,14,68
15,DSR,Node O,100.0,True,0,0,68
15,DSR,Node P,98.60000000000008,True,0,14,68
15,DSR,Node Q,100.0,True,0,0,68
15,DSR,Node R,100.0,True,0,0,68
15,DSR,Node S,100.0,True,0,0,68
15,DSR,Node T,100.0,True,0,0,68
15,DSR,BS,100.0,True,0,0,68
15,DSR,Malicious Node,100.0,True,0,0,68
15,SFA,Node A,99.89717016116028,True,1,0,68
15,SFA,Node B,99.92090323232271,True,1,0,68
15,SFA,Node C,99.86050335302733,True,1,0,68
15,SFA,Node D,99.38361045179512,True,2,1,68
15,SFA,Node E,99.42402363672346,True,3,1,68
15,SFA,Node F,99.65309605759556,True,1,0,68
15,SFA,Node G,99.70626368129967,True,1,0,68
15,SFA,Node H,99.83762314879078,True,1,0,68
15,SFA,Node I,99.62156340625603,True,2,1,68
15,SFA,Node J,99.29345595229702,True,3,1,68
15,SFA,Node K,99.65889088776136,True,2,0,68
15,SFA,Node L,99.54580322967418,True,2,1,68
15,SFA,Node M,99.61220179190815,True,2,1,68
15,SFA,Node N,99.54883015268827,True,2,0,68
15,SFA,Node O,99.77747972978136,True,1,0,68
15,SFA,Node P,99.46367501958953,True,2,0,68
15,SFA,Node Q,99.61764545908736,True,1,0,68
15,SFA,Node R,99.86006458739192,True,1,0,68
15,SFA,Node S,99.75816255718911,True,2,1,68
15,SFA,Node T,99.78147903257158,True,1,0,68
15,SFA,BS,100.0,True,0,0,68
15,SFA,Malicious Node,99.14001018775359,True,2,1,68
20,DSR,Node A,94.08167245024742,True,40,0,69
20,DSR,Node B,100.0,True,0,0,69
20,DSR,Node C,100.0,True,0,0,69
20,DSR,Node D,100.0,True,0,0,69
20,DSR,Node E,100.0,True,0,0,69
20,DSR,Node F,100.0,True,0,0,69
20,DSR,Node G,100.0,True,0,0,69
20,DSR,Node H,100.0,True,0,0,69
20,DSR,Node I,100.0,True,0,0,69
20,DSR,Node J,100.0,True,0,0,69
20,DSR,Node K,100.0,True,0,0,69
20,DSR,Node L,100.0,True,0,0,69
20,DSR,Node M,100.0,True,0,0,69
20,DSR,Node N,98.10000000000011,True,0,19,69
20,DSR,Node O,100.0,True,0,0,69
20,DSR,Node P,98.10000000000011,True,0,19,69
20,DSR,Node Q,100.0,True,0,0,69
20,DSR,Node R,100.0,True,0,0,69
20,DSR,Node S,100.0,True,0,0,69
20,DSR,Node T,100.0,True,0,0,69
20,DSR,BS,100.0,True,0,0,69
20,DSR,Malicious Node,100.0,True,0,0,69
20,SFA,Node A,99.89717016116028,True,1,0,69
20,SFA,Node B,99.84180646464543,True,2,0,69
20,SFA,Node C,99.72100670605465,True,2,0,69
20,SFA,Node D,98.83052811828604,True,4,2,69
20,SFA,Node E,99.42402363672346,True,3,1,69
20,SFA,Node F,99.65309605759556,True,1,0,69
20,SFA,Node G,99.41252736259935,True,2,0,69
20,SFA,Node H,99.497330025482,True,2,0,69
20,SFA,Node I,99.62156340625603,True,2,1,69
20,SFA,Node J,99.12203570593648,True,4,1,69
20,SFA,Node K,99.65889088776136,True,2,0,69
20,SFA,Node L,99.54580322967418,True,2,1,69
20,SFA,Node M,99.39079651403371,True,3,1,69
20,SFA,Node N,99.34582069039048,True,3,1,69
20,SFA,Node O,99.77747972978136,True,1,0,69
20,SFA,Node P,99.23151030542977,True,3,0,69
20,SFA,Node Q,99.61764545908736,True,1,0,69
20,SFA,Node R,99.53865930951748,True,2,1,69
20,SFA,Node S,99.41730950563421,True,3,2,69
20,SFA,Node T,99.12266494183439,True,3,1,69
20,SFA,BS,100.0,True,0,0,69
20,SFA,Malicious Node,99.14001018775359,True,2,1,69
25,DSR,Node A,92.60209056280928,True,50,0,71
25,DSR,Node B,100.0,True,0,0,71
25,DSR,Node C,100.0,True,0,0,71
25,DSR,Node D,100.0,True,0,0,71
25,DSR,Node E,100.0,True,0,0,71
25,DSR,Node F,100.0,True,0,0,71
25,DSR,Node G,100.0,True,0,0,71
25,DSR,Node H,100.0,True,0,0,71
25,DSR,Node I,100.0,True,0,0,71
25,DSR,Node J,100.0,True,0,0,71
25,DSR,Node K,100.0,True,0,0,71
25,DSR,Node L,100.0,True,0,0,71
25,DSR,Node M,100.0,True,0,0,71
25,DSR,Node N,97.70000000000013,True,0,23,71
25,DSR,Node O,100.0,True,0,0,71
25,DSR,Node P,97.60000000000014,True,0,24,71
25,DSR,Node Q,100.0,True,0,0,71
25,DSR,Node R,100.0,True,0,0,71
25,DSR,Node S,100.0,True,0,0,71
25,DSR,Node T,100.0,True,0,0,71
25,DSR,BS,100.0,True,0,0,71
25,DSR,Malicious Node,100.0,True,0,0,71
25,SFA,Node A,99.79434032232055,True,2,0,71
25,SFA,Node B,99.84180646464543,True,2,0,71
25,SFA,Node C,99.72100670605465,True,2,0,71
25,SFA,Node D,98.38135955504707,True,5,3,71
25,SFA,Node E,99.21175082842882,True,5,1,71
25,SFA,Node F,99.30619211519112,True,2,0,71
25,SFA,Node G,99.41252736259935,True,2,0,71
25,SFA,Node H,98.88578461103381,True,4,1,71
25,SFA,Node I,99.52716679682162,True,3,1,71
25,SFA,Node J,98.92207072201232,True,5,1,71
25,SFA,Node K,99.36778177552272,True,3,0,71
25,SFA,Node L,99.24160645934835,True,3,1,71
25,SFA,Node M,99.18703829025142,True,4,2,71
25,SFA,Node N,99.34582069039048,True,3,1,71
25,SFA,Node O,99.55495945956272,True,2,0,71
25,SFA,Node P,99.23151030542977,True,3,0,71
25,SFA,Node Q,99.23529091817471,True,2,0,71
25,SFA,Node R,99.3987238969094,True,3,1,71
25,SFA,Node S,99.17547206282332,True,5,3,71
25,SFA,Node T,99.12266494183439,True,3,1,71
25,SFA,BS,100.0,True,0,0,71
25,SFA,Malicious Node,98.72818076052111,True,3,1,71
30,DSR,Node A,91.12250867537114,True,60,0,72
30,DSR,Node B,100.0,True,0,0,72
30,DSR,Node C,100.0,True,0,0,72
30,DSR,Node D,100.0,True,0,0,72
30,DSR,Node E,100.0,True,0,0,72
30,DSR,Node F,100.0,True,0,0,72
30,DSR,Node G,100.0,True,0,0,72
30,DSR,Node H,100.0,True,0,0,72
30,DSR,Node I,100.0,True,0,0,72
30,DSR,Node J,100.0,True,0,0,72
30,DSR,Node K,100.0,True,0,0,72
30,DSR,Node L,100.0,True,0,0,72
30,DSR,Node M,100.0,True,0,0,72
30,DSR,Node N,97.20000000000016,True,0,28,72
30,DSR,Node O,100.0,True,0,0,72
30,DSR,Node P,97.10000000000016,True,0,29,72
30,DSR,Node Q,100.0,True,0,0,72
30,DSR,Node R,100.0,True,0,0,72
30,DSR,Node S,100.0,True,0,0,72
30,DSR,Node T,100.0,True,0,0,72
30,DSR,BS,100.0,True,0,0,72
30,DSR,Malicious Node,100.0,True,0,0,72
30,SFA,Node A,99.79434032232055,True,2,0,72
30,SFA,Node B,99.84180646464543,True,2,0,72
30,SFA,Node C,99.33541464407347,True,4,0,72
30,SFA,Node D,97.92827722153798,True,7,3,72
30,SFA,Node E,99.04650211293848,True,6,2,72
30,SFA,Node F,99.30619211519112,True,2,0,72
30,SFA,Node G,99.11879104389902,True,3,0,72
30,SFA,Node H,98.7234077598246,True,5,1,72
30,SFA,Node I,99.4327701873872,True,4,1,72
30,SFA,Node J,98.65065047565179,True,6,2,72
30,SFA,Node K,99.36778177552272,True,3,0,72
30,SFA,Node L,99.24160645934835,True,3,1,72
30,SFA,Node M,98.61806636705464,True,7,4,72
30,SFA,Node N,99.24281122809269,True,4,1,72
30,SFA,Node O,99.55495945956272,True,2,0,72
30,SFA,Node P,98.99934559127,True,4,0,72
30,SFA,Node Q,98.8891955031662,True,3,1,72
30,SFA,Node R,99.3987238969094,True,3,1,72
30,SFA,Node S,98.83461901126842,True,6,4,72
30,SFA,Node T,98.90414397440597,True,4,1,72
30,SFA,BS,100.0,True,0,0,72
30,SFA,Malicious Node,98.72818076052111,True,3,1,72
35,DSR,Node A,89.64292678793299,True,70,0,73
35,DSR,Node B,100.0,True,0,0,73
35,DSR,Node C,100.0,True,0,0,73
35,DSR,Node D,100.0,True,0,0,73
35,DSR,Node E,100.0,True,0,0,73
35,DSR,Node F,100.0,True,0,0,73
35,DSR,Node G,100.0,True,0,0,73
35,DSR,Node H,100.0,True,0,0,73
35,DSR,Node I,100.0,True,0,0,73
